track_id,name,artist,tags,genre,playcount,text
TRLQBRC128F147DF71,Tacobel Canon,Ratatat,"electronic, indie, indie_rock, instrumental, hip_hop, indie_pop, 00s, guitar, idm",,1.0,"Ratatat electronic, indie, indie_rock, instrumental, hip_hop, indie_pop, 00s, guitar, idm "
TRCZXVN128F425904D,The Fog,Kate Bush,"alternative, female_vocalists, singer_songwriter, 80s, progressive_rock",,1.0,"Kate Bush alternative, female_vocalists, singer_songwriter, 80s, progressive_rock "
TRJFRRW128F931C249,The Big Sea,Funki Porcini,"electronic, chillout, trip_hop, downtempo, lounge",Electronic,1.0,"Funki Porcini electronic, chillout, trip_hop, downtempo, lounge Electronic"
TRGVOJX128F934BC14,Everything Went Black,The Black Dahlia Murder,"death_metal, metalcore, melodic_death_metal",,1.0,"The Black Dahlia Murder death_metal, metalcore, melodic_death_metal "
TRXJDBL128F934B696,March Of The Mutes,Unearth,metalcore,,1.0,Unearth metalcore 
TRDVXWG128F931D72A,Assistant to the Regional Manager,The Devil Wears Prada,"hardcore, metalcore, post_hardcore, screamo",Metal,1.0,"The Devil Wears Prada hardcore, metalcore, post_hardcore, screamo Metal"
TRCAFPW128F424E15A,Too Young,Phoenix,"rock, electronic, alternative, indie, pop, indie_rock, dance, soundtrack, indie_pop, french",,1.0,"Phoenix rock, electronic, alternative, indie, pop, indie_rock, dance, soundtrack, indie_pop, french "
TRLKDKC128F92F99ED,Colourless Colour,La Roux,"electronic, indie, pop, female_vocalists, dance, british, new_wave, electro, synthpop",,1.0,"La Roux electronic, indie, pop, female_vocalists, dance, british, new_wave, electro, synthpop "
TRVXTEK12903C98F13,The S.O.S.,Dntel,noise,Electronic,1.0,Dntel noise Electronic
TRMHYNK128F932BC12,Force Fed Trauma,Through the Eyes of the Dead,"metal, death_metal, metalcore",,1.0,"Through the Eyes of the Dead metal, death_metal, metalcore "
TRUMGOO12903CF24C4,As Bridges Burn,Despised Icon,grindcore,,1.0,Despised Icon grindcore 
TRCAUIX128F4277AD0,The Backseat,The Gaslight Anthem,"rock, punk, indie_rock, punk_rock, american, 00s",Rock,1.0,"The Gaslight Anthem rock, punk, indie_rock, punk_rock, american, 00s Rock"
TRQPCKC12903CF8894,Blue Jeans & White T-Shirts,The Gaslight Anthem,"rock, blues, love, blues_rock",Rock,1.0,"The Gaslight Anthem rock, blues, love, blues_rock Rock"
TRIVXTN128F42824B8,L.E.S. Artistes,Santigold,"rock, electronic, alternative, indie, pop, female_vocalists, indie_rock, 00s",,1.0,"Santigold rock, electronic, alternative, indie, pop, female_vocalists, indie_rock, 00s "
TRKMZOH128F421C4F7,Boneless,The Notwist,"electronic, indie, german",,1.0,"The Notwist electronic, indie, german "
TRKIQGH12903CB5C2F,And the Boys,Angus & Julia Stone,"indie, female_vocalists, folk, singer_songwriter, acoustic",,1.0,"Angus & Julia Stone indie, female_vocalists, folk, singer_songwriter, acoustic "
TRUBYKL128F93321E7,Different But the Same,Ben Kweller,"indie, britpop",Rock,1.0,"Ben Kweller indie, britpop Rock"
TRDGGAC128F93321E2,Living Life,Eels,"alternative, country, cover",Rock,1.0,"Eels alternative, country, cover Rock"
TRVOWOG128E0783E33,White Houses,Vanessa Carlton,"pop, female_vocalists, singer_songwriter, piano",Pop,1.0,"Vanessa Carlton pop, female_vocalists, singer_songwriter, piano Pop"
TRZHEKS128F931B039,Something Wicked,British Sea Power,"alternative, indie, indie_rock, british, britpop",,1.0,"British Sea Power alternative, indie, indie_rock, british, britpop "
TRLOIKS128F92C4FDE,Disco 2000,Pulp,"rock, alternative, indie, pop, alternative_rock, british, 90s, britpop",,1.0,"Pulp rock, alternative, indie, pop, alternative_rock, british, 90s, britpop "
TRPYGWH12903CAC3E3,Half-State,Black Rebel Motorcycle Club,"rock, alternative_rock, psychedelic_rock",Rock,1.0,"Black Rebel Motorcycle Club rock, alternative_rock, psychedelic_rock Rock"
TRQRWRZ12903CAC3D7,Sweet Feeling,Black Rebel Motorcycle Club,"rock, indie, alternative_rock, psychedelic, psychedelic_rock, britpop",Rock,1.0,"Black Rebel Motorcycle Club rock, indie, alternative_rock, psychedelic, psychedelic_rock, britpop Rock"
TRTPPCG12903CAC3DA,Mama Taught Me Better,Black Rebel Motorcycle Club,"rock, alternative_rock, psychedelic, psychedelic_rock",Rock,1.0,"Black Rebel Motorcycle Club rock, alternative_rock, psychedelic, psychedelic_rock Rock"
TRUKTTU128E07925B5,Target Audience (Narcissus Narcosis),Marilyn Manson,"metal, hard_rock, industrial",Metal,1.0,"Marilyn Manson metal, hard_rock, industrial Metal"
TRZDHNQ128F148C66C,When The Smoke Is Going Down,Scorpions,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal, german",Rock,1.0,"Scorpions rock, metal, classic_rock, hard_rock, 80s, heavy_metal, german Rock"
TRYLLCT128E07929D2,Neither Can I,Slash's Snakepit,"rock, hard_rock, blues, blues_rock",Rock,1.0,"Slash's Snakepit rock, hard_rock, blues, blues_rock Rock"
TRDBXBT128F930AB75,Out In The Real World,Stream of Passion,"progressive_rock, progressive_metal, gothic_metal, gothic, symphonic_metal",,1.0,"Stream of Passion progressive_rock, progressive_metal, gothic_metal, gothic, symphonic_metal "
TRDNQQW128F14A65F9,Lips Of An Angel,Hinder,"rock, alternative, alternative_rock, hard_rock, love",Rock,1.0,"Hinder rock, alternative, alternative_rock, hard_rock, love Rock"
TRJUZQW128F93224D1,Booty Call,G. Love,"funk, cover, ska",Rock,1.0,"G. Love funk, cover, ska Rock"
TRBPSUM128F92DF220,You Don't Know Anything,Jesus On Extasy,"rock, electronic, industrial, gothic",,1.0,"Jesus On Extasy rock, electronic, industrial, gothic "
TRLNGIB128F9340814,Familiar Light,Asobi Seksu,,Rock,1.0,Asobi Seksu  Rock
TRRFBKE128F1461516,Solace,Vanessa-Mae,"instrumental, classical",Pop,1.0,"Vanessa-Mae instrumental, classical Pop"
TRMRFHM12903CA8E18,Just One Second (Apex Remix),London Elektricity,drum_and_bass,Electronic,1.0,London Elektricity drum_and_bass Electronic
TRJMOTX128F9340808,Gliss,Asobi Seksu,alternative,Rock,1.0,Asobi Seksu alternative Rock
TRUQVFR128E0793B36,Top of the World,The All-American Rejects,"rock, alternative, pop, punk, punk_rock, emo, pop_rock",,1.0,"The All-American Rejects rock, alternative, pop, punk, punk_rock, emo, pop_rock "
TRULVPM128F429B2D6,My Michelle,Guns N' Roses,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",Punk,1.0,"Guns N' Roses rock, metal, classic_rock, hard_rock, 80s, heavy_metal Punk"
TRATFPK128F933E294,Mizu Asobi,Asobi Seksu,"indie, japanese",Rock,1.0,"Asobi Seksu indie, japanese Rock"
TRKVUKL128F932BC07,When Everything Becomes Nothing,Through the Eyes of the Dead,,,1.0,Through the Eyes of the Dead  
TROFQTD128F932BC05,Two Inches From A Main Artery,Through the Eyes of the Dead,"metal, death_metal",Metal,1.0,"Through the Eyes of the Dead metal, death_metal Metal"
TRQQVMX128F4258AF5,Flynn,Ratatat,"electronic, indie, instrumental, 00s, guitar, mellow, chill",Electronic,1.0,"Ratatat electronic, indie, instrumental, 00s, guitar, mellow, chill Electronic"
TRLIGMU128F932BC0B,Beneath Dying Skies,Through the Eyes of the Dead,"death_metal, metalcore, melodic_death_metal",Metal,1.0,"Through the Eyes of the Dead death_metal, metalcore, melodic_death_metal Metal"
TRNXYNQ12903CB8D1B,Far-Flung Tonic,Xploding Plastix,"jazz, downtempo, lounge",,1.0,"Xploding Plastix jazz, downtempo, lounge "
TRTGMHE128F92F80C1,Eitheror,Little People,"electronic, trip_hop, downtempo",Electronic,1.0,"Little People electronic, trip_hop, downtempo Electronic"
TRYIPRH128F425BE47,Sunset Beach,The Teenagers,"indie, post_punk, french, synthpop",Rock,1.0,"The Teenagers indie, post_punk, french, synthpop Rock"
TREWFHB128F422B0ED,The More I Drink,Blake Shelton,country,Country,1.0,Blake Shelton country Country
TRYRZRK128F4228CD0,Porterville,Creedence Clearwater Revival,"classic_rock, 60s, blues_rock",,1.0,"Creedence Clearwater Revival classic_rock, 60s, blues_rock "
TRYIQNH128F4223191,Prisoners of Today,Billy Talent,"rock, punk, punk_rock, emo, post_hardcore",,1.0,"Billy Talent rock, punk, punk_rock, emo, post_hardcore "
TRYYPAZ128F4272C4F,Rio,Duran Duran,"pop, 80s, new_wave",Pop,1.0,"Duran Duran pop, 80s, new_wave Pop"
TRQFTMW128F92E7F53,Stuck In the Metal,Eagles of Death Metal,"rock, cover",Rock,1.0,"Eagles of Death Metal rock, cover Rock"
TRPDQTF128F92D3C11,Born To Move,Creedence Clearwater Revival,"rock, classic_rock, 70s, 60s, blues_rock",Rock,1.0,"Creedence Clearwater Revival rock, classic_rock, 70s, 60s, blues_rock Rock"
TRBYGQK128F9332C1B,The Dead Can't Testify,Billy Talent,"rock, alternative, alternative_rock, punk, punk_rock, post_hardcore",Rock,1.0,"Billy Talent rock, alternative, alternative_rock, punk, punk_rock, post_hardcore Rock"
TRUVDYE128F934AFB8,Unleashing the Bloodthirsty,Cannibal Corpse,death_metal,,1.0,Cannibal Corpse death_metal 
TRACCTE12903CDF524,Cross My Heart,The Rocket Summer,"alternative, indie, male_vocalists, emo",Metal,1.0,"The Rocket Summer alternative, indie, male_vocalists, emo Metal"
TRJZKJB128F93172F4,Heartwork,Carcass,"metal, death_metal, melodic_death_metal, grindcore",Metal,1.0,"Carcass metal, death_metal, melodic_death_metal, grindcore Metal"
TRVZACQ128E0780E39,Enthused,blink-182,"punk, punk_rock",Rock,1.0,"blink-182 punk, punk_rock Rock"
TRYBCOS128F9346B82,Stationary Stationery,Anberlin,"rock, alternative, emo, post_hardcore",Rock,1.0,"Anberlin rock, alternative, emo, post_hardcore Rock"
TRJDHXD128F14AE29C,Time & Confusion,Anberlin,"rock, alternative, emo, love",Rock,1.0,"Anberlin rock, alternative, emo, love Rock"
TRUSIBY128E0780E3D,Apple Shampoo,blink-182,"punk, punk_rock",Rock,1.0,"blink-182 punk, punk_rock Rock"
TRKPHYM128E0791894,Not What It Seems,Something Corporate,"rock, punk, piano, emo",Rock,1.0,"Something Corporate rock, punk, piano, emo Rock"
TRWBKAK128E0780E35,Dick Lips,blink-182,"punk, punk_rock, 90s",Rock,1.0,"blink-182 punk, punk_rock, 90s Rock"
TRXNUDI128F4243743,The King of Wishful Thinking,Go West,"pop, 80s, soundtrack, new_wave",,1.0,"Go West pop, 80s, soundtrack, new_wave "
TRLQGIJ128F92E9603,J's Heaven,Slowdive,ambient,,1.0,Slowdive ambient 
TRMBIVB128F92F8F1C,Bad Woman,Arctic Monkeys,"rock, indie, alternative_rock, indie_rock, british, cover",Rock,1.0,"Arctic Monkeys rock, indie, alternative_rock, indie_rock, british, cover Rock"
TRXWZCP128F4258B28,Mumtaz Khan,Ratatat,"electronic, indie, experimental, instrumental, chillout, american, 00s, guitar",,1.0,"Ratatat electronic, indie, experimental, instrumental, chillout, american, 00s, guitar "
TRTXAHQ128F427253D,Summer '79,The Ataris,"punk, instrumental, punk_rock, emo",Rock,1.0,"The Ataris punk, instrumental, punk_rock, emo Rock"
TRQQWIM128E0792186,She Paints Me Blue,Something Corporate,"alternative, indie, piano, emo, love",Rock,1.0,"Something Corporate alternative, indie, piano, emo, love Rock"
TRMFIUI128F4258B16,Dura,Ratatat,"electronic, instrumental, chillout, trip_hop, 00s, guitar, chill",Electronic,1.0,"Ratatat electronic, instrumental, chillout, trip_hop, 00s, guitar, chill Electronic"
TRUMMPK12903CF25DB,I Am Legend / Out For Blood,Arch Enemy,"death_metal, melodic_death_metal",,1.0,"Arch Enemy death_metal, melodic_death_metal "
TRDCXFU128EF348D1A,Watch It Burn,Camo & Krooked,"electronic, drum_and_bass",Punk,1.0,"Camo & Krooked electronic, drum_and_bass Punk"
TRTQJEA128F42B91E8,Good Lovin Outside,Animal Collective,"ambient, experimental, folk, acoustic, psychedelic, indie_pop, love, beautiful, noise, avant_garde",,1.0,"Animal Collective ambient, experimental, folk, acoustic, psychedelic, indie_pop, love, beautiful, noise, avant_garde "
TRUOBTP128F42676AF,Tennessee Train Tracks,Rocky Votolato,"alternative, indie, singer_songwriter, acoustic, country",Rock,1.0,"Rocky Votolato alternative, indie, singer_songwriter, acoustic, country Rock"
TRYCRZX12903CF7877,Dream About Flying,Alexi Murdoch,"indie, folk, singer_songwriter, guitar",,1.0,"Alexi Murdoch indie, folk, singer_songwriter, guitar "
TRAHVXE128F9339BAD,The Trapeze Swinger,Iron & Wine,"indie, folk, singer_songwriter, acoustic, love, beautiful, mellow, chill",,1.0,"Iron & Wine indie, folk, singer_songwriter, acoustic, love, beautiful, mellow, chill "
TRRJZDI128F92F8F41,2nd Foot Stomp,Clinic,"alternative, indie, british",Rock,1.0,"Clinic alternative, indie, british Rock"
TRIVGDE128F92F8FBD,Ballad of Big Nothing,Elliott Smith,"indie, folk, indie_rock, singer_songwriter, 90s, acoustic, indie_pop, beautiful, mellow",Rock,1.0,"Elliott Smith indie, folk, indie_rock, singer_songwriter, 90s, acoustic, indie_pop, beautiful, mellow Rock"
TRYVTCH128F429EA00,Shaking Paper,Cat Power,"indie, female_vocalists, folk, indie_rock, singer_songwriter",Rock,1.0,"Cat Power indie, female_vocalists, folk, indie_rock, singer_songwriter Rock"
TRFDBYQ128F93158EC,Infant Dressing Table,Animal Collective,"experimental, psychedelic, idm, dark_ambient, noise, avant_garde",Rock,1.0,"Animal Collective experimental, psychedelic, idm, dark_ambient, noise, avant_garde Rock"
TRAMIHQ128F4262218,MFC,Pearl Jam,"rock, hard_rock, 90s, grunge",Rock,1.0,"Pearl Jam rock, hard_rock, 90s, grunge Rock"
TRLGQSY128F427E88B,"Black, Red, Yellow",Pearl Jam,"rock, grunge",Rock,1.0,"Pearl Jam rock, grunge Rock"
TRSKEXF128E078AF7C,Morning Passages,Philip Glass,"instrumental, classical, soundtrack, piano",New Age,1.0,"Philip Glass instrumental, classical, soundtrack, piano New Age"
TRFVGBW128F14856CA,Barfly,Ray LaMontagne,"folk, singer_songwriter, acoustic, mellow",Folk,1.0,"Ray LaMontagne folk, singer_songwriter, acoustic, mellow Folk"
TRLJJCV128F4281A51,Lifesaver,Guru,"jazz, hip_hop",Folk,1.0,"Guru jazz, hip_hop Folk"
TRGDEEG128F92D81BE,A Broken Whisper,Wolfsheim,"synthpop, gothic",,1.0,"Wolfsheim synthpop, gothic "
TRBPZTP128F92D82AE,Now I Fall,Wolfsheim,"electronic, synthpop, gothic",,1.0,"Wolfsheim electronic, synthpop, gothic "
TRQMLZK128F1464DC1,Who Is It?,Talking Heads,"experimental, 80s, funk, new_wave, post_punk, 70s",,1.0,"Talking Heads experimental, 80s, funk, new_wave, post_punk, 70s "
TRYSRKH128F146A46C,Silence Must Be Heard,Enigma,"electronic, ambient, chillout, new_age",,1.0,"Enigma electronic, ambient, chillout, new_age "
TRADYXQ128F14655F1,Modern Crusaders,Enigma,"electronic, ambient, chillout, new_age",New Age,1.0,"Enigma electronic, ambient, chillout, new_age New Age"
TRCSWPI128F429EB8C,Season of the Shark,Yo La Tengo,"alternative, indie, mellow",Rock,1.0,"Yo La Tengo alternative, indie, mellow Rock"
TRAYPFH128E07937C3,Slaves & Bulldozers,Soundgarden,"hard_rock, heavy_metal, 90s, grunge",Rock,1.0,"Soundgarden hard_rock, heavy_metal, 90s, grunge Rock"
TRDPWFY128F425A74B,Like Lavender,Horse Feathers,"folk, beautiful, guitar",,1.0,"Horse Feathers folk, beautiful, guitar "
TRONGWF128F93499A9,I Need You Now,Agnes,"pop, female_vocalists, dance, swedish",,1.0,"Agnes pop, female_vocalists, dance, swedish "
TRSUEWH128F4252286,In Death's Embrace,Dimmu Borgir,black_metal,,1.0,Dimmu Borgir black_metal 
TRPZIII128F92D5420,Tier,Rammstein,"metal, industrial, german",,1.0,"Rammstein metal, industrial, german "
TRUXWBF128E0785B09,Cheers Darlin',Damien Rice,"alternative, indie, folk, indie_rock, singer_songwriter, acoustic, love, beautiful, mellow",Folk,1.0,"Damien Rice alternative, indie, folk, indie_rock, singer_songwriter, acoustic, love, beautiful, mellow Folk"
TRXEVLZ128F42AE13E,Favorite Year,Dixie Chicks,country,Country,1.0,Dixie Chicks country Country
TREMDLA128F4286AF4,Life Ain't Always Beautiful,Gary Allan,country,Country,1.0,Gary Allan country Country
TRUNQHF128F145690A,Beneath the Surface,Dream Theater,"progressive_rock, progressive_metal",,1.0,"Dream Theater progressive_rock, progressive_metal "
TRRPHSI128E0792370,Mechanical Animals,Marilyn Manson,"rock, metal, industrial",Metal,1.0,"Marilyn Manson rock, metal, industrial Metal"
TRVENBM128F4265F7D,Baby's Got Sauce,G. Love & Special Sauce,"alternative, singer_songwriter, blues, 90s, hip_hop, love, mellow, chill",,1.0,"G. Love & Special Sauce alternative, singer_songwriter, blues, 90s, hip_hop, love, mellow, chill "
TRGJXTC128F4278ECC,Que Me Quedes Tu,Shakira,"pop, female_vocalists, pop_rock",Latin,1.0,"Shakira pop, female_vocalists, pop_rock Latin"
TRIPAVV128F1456A0F,Losing You,Solange,"pop, female_vocalists, dance, american, indie_pop, rnb, love, mellow",,1.0,"Solange pop, female_vocalists, dance, american, indie_pop, rnb, love, mellow "
TRJDPTO128F92F2FA1,End Up Like This,Jurassic 5,"rap, hip_hop, funk",Rap,1.0,"Jurassic 5 rap, hip_hop, funk Rap"
TRBMDKS128E07937C5,Face Pollution,Soundgarden,"hard_rock, heavy_metal, 90s, grunge",Rock,1.0,"Soundgarden hard_rock, heavy_metal, 90s, grunge Rock"
TRNKKOL12903CE60D1,Endless Endings,The Dillinger Escape Plan,"experimental, progressive_metal, grindcore",Metal,1.0,"The Dillinger Escape Plan experimental, progressive_metal, grindcore Metal"
TRISITF12903CE60D2,Widower,Make Them Suffer,black_metal,Metal,1.0,Make Them Suffer black_metal Metal
TRTXVIE12903D010E0,Get Ready for Love,Nick Cave & The Bad Seeds,"rock, alternative, singer_songwriter, post_punk",Rock,1.0,"Nick Cave & The Bad Seeds rock, alternative, singer_songwriter, post_punk Rock"
TRAELUY128F93147BA,Chitlins Con Carne,Kenny Burrell,"jazz, blues, guitar",Blues,1.0,"Kenny Burrell jazz, blues, guitar Blues"
TRIOPHH12903CBE098,Head First,Goldfrapp,"electronic, pop, female_vocalists, synthpop",,1.0,"Goldfrapp electronic, pop, female_vocalists, synthpop "
TROCZGW128F4268664,Caravan Girl,Goldfrapp,"electronic, pop, female_vocalists, british, trip_hop",,1.0,"Goldfrapp electronic, pop, female_vocalists, british, trip_hop "
TRCVGQP128F4268656,Clowns,Goldfrapp,"electronic, pop, female_vocalists, ambient, folk, british, chillout, acoustic, trip_hop, downtempo, beautiful, 00s, mellow, new_age",,1.0,"Goldfrapp electronic, pop, female_vocalists, ambient, folk, british, chillout, acoustic, trip_hop, downtempo, beautiful, 00s, mellow, new_age "
TRFYMPB128F93100C0,We Are The People (Shazam Remix),Empire of the Sun,"dance, house, electro",Electronic,1.0,"Empire of the Sun dance, house, electro Electronic"
TRJJGPD128F931A4C5,Natureland,Amon Tobin,"electronic, jazz, ambient, chillout, trip_hop, downtempo, idm, lounge",Electronic,1.0,"Amon Tobin electronic, jazz, ambient, chillout, trip_hop, downtempo, idm, lounge Electronic"
TRUJKEA128F931ED6D,How Say,Metronomy,"electronic, alternative, electro, idm",Electronic,1.0,"Metronomy electronic, alternative, electro, idm Electronic"
TRYNVIG128F42345A6,Big Casino,Jimmy Eat World,"rock, alternative, alternative_rock, indie_rock, punk_rock, american, emo, 00s, pop_rock",Rock,1.0,"Jimmy Eat World rock, alternative, alternative_rock, indie_rock, punk_rock, american, emo, 00s, pop_rock Rock"
TRWPKQN12903CD1919,Veronica Sawyer Smokes,AFI,"alternative, alternative_rock, punk, post_punk",,1.0,"AFI alternative, alternative_rock, punk, post_punk "
TRCIAFD128F426CA41,Carry You,VNV Nation,industrial,Rock,1.0,VNV Nation industrial Rock
TRQAANA128F426CA43,Gotta Be Somebody's Blues,Jimmy Eat World,"rock, alternative, alternative_rock, emo, love, chill",Rock,1.0,"Jimmy Eat World rock, alternative, alternative_rock, emo, love, chill Rock"
TRJANIC128F4248010,Calling All Skeletons,Alkaline Trio,"punk, punk_rock, emo",Rock,1.0,"Alkaline Trio punk, punk_rock, emo Rock"
TRBOEMU128F92EAFF9,Southern Hospitality,Clint Mansell,"soundtrack, dark_ambient",,1.0,"Clint Mansell soundtrack, dark_ambient "
TRGOFNO128F42AE3B2,Every Man Has a Molly,Say Anything,"rock, alternative, indie, punk, indie_rock, punk_rock, emo, love",Rock,1.0,"Say Anything rock, alternative, indie, punk, indie_rock, punk_rock, emo, love Rock"
TRILNLR128F92DE2D7,My Last Mistake,Dan Auerbach,"guitar, blues_rock",Rock,1.0,"Dan Auerbach guitar, blues_rock Rock"
TREJQDR128F92E08C5,The Great God Pan is Dead,Jóhann Jóhannsson,"electronic, ambient, instrumental, classical",Electronic,1.0,"Jóhann Jóhannsson electronic, ambient, instrumental, classical Electronic"
TRRJCAJ128F425A7A9,Savoir Faire,Ursula 1000,"electronic, downtempo, lounge",,1.0,"Ursula 1000 electronic, downtempo, lounge "
TRIMBRR128F1467536,Feels Like Rain,Buddy Guy,"blues, guitar, blues_rock",,1.0,"Buddy Guy blues, guitar, blues_rock "
TRONQYP128F14AC8AB,Resistencia,Irie Révoltés,"reggae, ska",Reggae,1.0,"Irie Révoltés reggae, ska Reggae"
TRDXKNJ128E0789913,Get Your Guns,Nine Black Alps,"rock, indie, alternative_rock, indie_rock, british, grunge",Rock,1.0,"Nine Black Alps rock, indie, alternative_rock, indie_rock, british, grunge Rock"
TRBSKCM128E07896EC,Not Everyone,Nine Black Alps,"rock, alternative, indie, indie_rock, grunge",Rock,1.0,"Nine Black Alps rock, alternative, indie, indie_rock, grunge Rock"
TRIYJXX128F423ECDF,Hold Nothing Back,Copeland,"indie, emo, chill",Rock,1.0,"Copeland indie, emo, chill Rock"
TRJLAWX128F421449F,RX Coup,Sparta,"rock, alternative_rock, hard_rock, post_hardcore",Rock,1.0,"Sparta rock, alternative_rock, hard_rock, post_hardcore Rock"
TRYWCJM128F92D1241,Better Than Sunday,Ladyhawke,"electronic, indie, pop, female_vocalists, dance, new_wave, electro, indie_pop, synthpop, pop_rock",,1.0,"Ladyhawke electronic, indie, pop, female_vocalists, dance, new_wave, electro, indie_pop, synthpop, pop_rock "
TROZIAD128F932CD70,Wild and Free,Curtis Mayfield,"soul, funk",,1.0,"Curtis Mayfield soul, funk "
TRXPOCZ128F931879C,Last Stand,Adelitas Way,"rock, alternative_rock",Rock,1.0,"Adelitas Way rock, alternative_rock Rock"
TRCPTFK128F423A176,Cambodia,Kim Wilde,"pop, 80s, new_wave",,1.0,"Kim Wilde pop, 80s, new_wave "
TRLTFWL128F92FD71D,Creepy Crawler,Zombie Girl,"electronic, industrial",Electronic,1.0,"Zombie Girl electronic, industrial Electronic"
TRNGTUI128F9332C1D,Diamond On A Landmine,Billy Talent,"rock, punk, punk_rock",Rock,1.0,"Billy Talent rock, punk, punk_rock Rock"
TRIUCQG128F932C14B,Growing Old Is Getting Old,Silversun Pickups,"alternative, indie, indie_rock",Rock,1.0,"Silversun Pickups alternative, indie, indie_rock Rock"
TRSGLWE128F423E17D,Highway (Under Construction),Gorillaz,"electronic, alternative, jazz, folk, blues, hip_hop, mellow, chill",,1.0,"Gorillaz electronic, alternative, jazz, folk, blues, hip_hop, mellow, chill "
TRLYAWC128F4298F17,Spitting Out The Demons,Gorillaz,"electronic, alternative, dance, chillout, hip_hop, trip_hop, chill",,1.0,"Gorillaz electronic, alternative, dance, chillout, hip_hop, trip_hop, chill "
TRPENPQ128F146BD65,Fog Bound,Klaus Badelt,"instrumental, classical, soundtrack",,1.0,"Klaus Badelt instrumental, classical, soundtrack "
TRHSPHS128F92F673D,Winning Style,Propellerheads,"electronic, trip_hop, techno, downtempo, britpop, lounge",Electronic,1.0,"Propellerheads electronic, trip_hop, techno, downtempo, britpop, lounge Electronic"
TRHODCF128E0789036,Last Living Souls,Gorillaz,"rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop",Rock,1.0,"Gorillaz rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop Rock"
TRUWTAS128EF34DCB8,Party Next Door,Black Uhuru,reggae,,1.0,Black Uhuru reggae 
TRGJWUD128E078DF64,Even Deeper,Nine Inch Nails,"electronic, industrial, 90s",,1.0,"Nine Inch Nails electronic, industrial, 90s "
TRVXQJD128E078DF71,The Big Come Down,Nine Inch Nails,industrial,,1.0,Nine Inch Nails industrial 
TRRLIXT128F4261E96,Da Graveyard,Big L,"rap, hip_hop",Rap,1.0,"Big L rap, hip_hop Rap"
TRIAAQJ128EF36759D,You Are My Face,Wilco,"rock, alternative, indie, singer_songwriter",Rock,1.0,"Wilco rock, alternative, indie, singer_songwriter Rock"
TRMVXUR128E0782492,The Man With the Child in His Eyes,Kate Bush,"alternative, pop, female_vocalists, singer_songwriter, 80s, british, piano, 70s, love, beautiful",,1.0,"Kate Bush alternative, pop, female_vocalists, singer_songwriter, 80s, british, piano, 70s, love, beautiful "
TRXUENF128F423D477,Little Black Sandals,Sia,"female_vocalists, singer_songwriter, chillout, indie_pop, mellow",Pop,1.0,"Sia female_vocalists, singer_songwriter, chillout, indie_pop, mellow Pop"
TRRKTQS128F4265B46,Waiting For Somebody,Paul Westerberg,"rock, alternative, soundtrack, grunge",Rock,1.0,"Paul Westerberg rock, alternative, soundtrack, grunge Rock"
TRGQJQD128F4255877,A&E (Gui Boratto Remix),Goldfrapp,"electronic, trance, electro",Electronic,1.0,"Goldfrapp electronic, trance, electro Electronic"
TRWMHYF128F9343071,Feel Like I'm Back,Fabolous,"rap, hip_hop",Rap,1.0,"Fabolous rap, hip_hop Rap"
TRPXHFV128F148247B,The Operation,Charlotte Gainsbourg,"indie, pop, female_vocalists, french",Pop,1.0,"Charlotte Gainsbourg indie, pop, female_vocalists, french Pop"
TRXIQKR128F4263960,Crazy Mama,J.J. Cale,"blues, blues_rock",,1.0,"J.J. Cale blues, blues_rock "
TRDPDLO128F427FD0E,Feel Good Lost,Broken Social Scene,"indie, ambient, instrumental, chill",Rock,1.0,"Broken Social Scene indie, ambient, instrumental, chill Rock"
TRGKHMG128F9320994,Now's the Only Time I Know,Fever Ray,"electronic, female_vocalists, ambient, chillout, swedish",,1.0,"Fever Ray electronic, female_vocalists, ambient, chillout, swedish "
TRRHAYO128F4259DE8,Slowly,Amon Tobin,"electronic, ambient, instrumental, chillout, trip_hop, downtempo, idm, lounge, chill",Pop,1.0,"Amon Tobin electronic, ambient, instrumental, chillout, trip_hop, downtempo, idm, lounge, chill Pop"
TRHNZFC128F4293367,Night-Time Intermission,Charlotte Gainsbourg,"pop, female_vocalists, jazz, piano, french, lounge",Pop,1.0,"Charlotte Gainsbourg pop, female_vocalists, jazz, piano, french, lounge Pop"
TRSFISM128E078E9AE,Sand River,Beth Gibbons & Rustin Man,"female_vocalists, folk, singer_songwriter, chillout, acoustic, trip_hop, downtempo, beautiful, mellow",,1.0,"Beth Gibbons & Rustin Man female_vocalists, folk, singer_songwriter, chillout, acoustic, trip_hop, downtempo, beautiful, mellow "
TRLIEJA128F145600A,Ride Me High,J.J. Cale,"rock, blues, funk, blues_rock",,1.0,"J.J. Cale rock, blues, funk, blues_rock "
TRUMPIH128F425F038,La Folia,Arcangelo Corelli,classical,,1.0,Arcangelo Corelli classical 
TRAURHK12903CA60F8,Le Chat Du Café Des Artistes,Charlotte Gainsbourg,"indie, female_vocalists, downtempo, french, cover, lounge, chill",,1.0,"Charlotte Gainsbourg indie, female_vocalists, downtempo, french, cover, lounge, chill "
